driver_id,constructor_id,points,position,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec,season,round,race_name,circuit,gap_seconds
alonso,alpine,2,9,8,57,Finished,+22.390,10,1:36.733,201.412,96.733,2022,1,Bahrain Grand Prix,bahrain,22.39
zhou,alfa,1,10,15,57,Finished,+23.064,9,1:36.685,201.512,96.685,2022,1,Bahrain Grand Prix,bahrain,23.064
mick_schumacher,haas,0,11,12,57,Finished,+32.574,11,1:36.956,200.948,96.956,2022,1,Bahrain Grand Prix,bahrain,32.574
stroll,aston_martin,0,12,19,57,Finished,+45.873,15,1:37.146,200.555,97.146,2022,1,Bahrain Grand Prix,bahrain,45.873
albon,williams,0,13,14,57,Finished,+53.932,18,1:37.355,200.125,97.35499999999999,2022,1,Bahrain Grand Prix,bahrain,53.932
ricciardo,mclaren,0,14,18,57,Finished,+54.975,16,1:37.261,200.318,97.261,2022,1,Bahrain Grand Prix,bahrain,54.975
norris,mclaren,0,15,13,57,Finished,+56.335,12,1:36.988,200.882,96.988,2022,1,Bahrain Grand Prix,bahrain,56.335
latifi,williams,0,16,20,57,Finished,+1:01.795,20,1:38.251,198.3,98.251,2022,1,Bahrain Grand Prix,bahrain,61.795
hulkenberg,aston_martin,0,17,17,57,Finished,+1:03.829,19,1:38.201,198.401,98.201,2022,1,Bahrain Grand Prix,bahrain,63.829
max_verstappen,red_bull,25,1,4,50,Finished,1:24:19.293,2,1:31.772,242.191,91.77199999999999,2022,2,Saudi Arabian Grand Prix,jeddah,0
leclerc,ferrari,19,2,2,50,Finished,+0.549,1,1:31.634,242.556,91.634,2022,2,Saudi Arabian Grand Prix,jeddah,0.549
sainz,ferrari,15,3,3,50,Finished,+8.097,3,1:31.905,241.841,91.905,2022,2,Saudi Arabian Grand Prix,jeddah,8.097
perez,red_bull,12,4,1,50,Finished,+10.800,4,1:32.042,241.481,92.042,2022,2,Saudi Arabian Grand Prix,jeddah,10.8
russell,mercedes,10,5,6,50,Finished,+32.732,7,1:32.821,239.454,92.821,2022,2,Saudi Arabian Grand Prix,jeddah,32.732
ocon,alpine,8,6,5,50,Finished,+56.017,9,1:33.103,238.729,93.10300000000001,2022,2,Saudi Arabian Grand Prix,jeddah,56.017
norris,mclaren,6,7,11,50,Finished,+56.124,5,1:32.753,239.629,92.753,2022,2,Saudi Arabian Grand Prix,jeddah,56.124
gasly,alphatauri,4,8,9,50,Finished,+1:02.946,10,1:33.468,237.796,93.468,2022,2,Saudi Arabian Grand Prix,jeddah,62.946
kevin_magnussen,haas,2,9,10,50,Finished,+1:04.308,6,1:32.779,239.562,92.779,2022,2,Saudi Arabian Grand Prix,jeddah,64.30799999999999
hamilton,mercedes,1,10,15,50,Finished,+1:13.948,8,1:32.997,239.001,92.997,2022,2,Saudi Arabian Grand Prix,jeddah,73.94800000000001
zhou,alfa,0,11,12,50,Finished,+1:22.215,13,1:33.924,236.642,93.924,2022,2,Saudi Arabian Grand Prix,jeddah,82.215
hulkenberg,aston_martin,0,12,17,50,Finished,+1:31.742,11,1:33.651,237.332,93.65100000000001,2022,2,Saudi Arabian Grand Prix,jeddah,91.742
leclerc,ferrari,26,1,1,58,Finished,1:27:46.548,1,1:20.260,236.74,80.26,2022,3,Australian Grand Prix,albert_park,0
perez,red_bull,18,2,3,58,Finished,+20.524,3,1:21.094,234.305,81.094,2022,3,Australian Grand Prix,albert_park,20.524
russell,mercedes,15,3,6,58,Finished,+25.593,4,1:21.495,233.152,81.495,2022,3,Australian Grand Prix,albert_park,25.593
hamilton,mercedes,12,4,5,58,Finished,+28.543,7,1:21.886,232.039,81.886,2022,3,Australian Grand Prix,albert_park,28.543
norris,mclaren,10,5,4,58,Finished,+53.303,8,1:22.248,231.018,82.248,2022,3,Australian Grand Prix,albert_park,53.303
ricciardo,mclaren,8,6,7,58,Finished,+53.737,9,1:22.451,230.449,82.451,2022,3,Australian Grand Prix,albert_park,53.737
ocon,alpine,6,7,8,58,Finished,+1:01.683,10,1:22.469,230.399,82.469,2022,3,Australian Grand Prix,albert_park,61.683
bottas,alfa,4,8,12,58,Finished,+1:08.439,5,1:21.651,232.707,81.651,2022,3,Australian Grand Prix,albert_park,68.439
gasly,alphatauri,2,9,11,58,Finished,+1:16.221,13,1:22.731,229.669,82.731,2022,3,Australian Grand Prix,albert_park,76.221
albon,williams,1,10,20,58,Finished,+1:19.382,12,1:22.589,230.064,82.589,2022,3,Australian Grand Prix,albert_park,79.382
zhou,alfa,0,11,14,58,Finished,+1:21.695,11,1:22.541,230.198,82.541,2022,3,Australian Grand Prix,albert_park,81.695
stroll,aston_martin,0,12,19,58,Finished,+1:28.598,17,1:23.592,227.304,83.592,2022,3,Australian Grand Prix,albert_park,88.598
max_verstappen,red_bull,26,1,1,63,Finished,1:32:07.986,1,1:18.446,225.281,78.446,2022,4,Emilia Romagna Grand Prix,imola,0
perez,red_bull,18,2,3,63,Finished,+16.527,3,1:18.949,223.845,78.949,2022,4,Emilia Romagna Grand Prix,imola,16.527
norris,mclaren,15,3,5,63,Finished,+34.834,7,1:20.903,218.439,80.90299999999999,2022,4,Emilia Romagna Grand Prix,imola,34.834
russell,mercedes,12,4,11,63,Finished,+42.506,8,1:20.962,218.28,80.962,2022,4,Emilia Romagna Grand Prix,imola,42.506
bottas,alfa,10,5,7,63,Finished,+43.181,6,1:20.758,218.831,80.758,2022,4,Emilia Romagna Grand Prix,imola,43.181
leclerc,ferrari,8,6,2,63,Finished,+56.072,2,1:18.574,224.914,78.574,2022,4,Emilia Romagna Grand Prix,imola,56.072
tsunoda,alphatauri,6,7,12,63,Finished,+1:01.110,5,1:20.544,219.412,80.544,2022,4,Emilia Romagna Grand Prix,imola,61.11
vettel,aston_martin,4,8,13,63,Finished,+1:10.892,9,1:21.211,217.61,81.211,2022,4,Emilia Romagna Grand Prix,imola,70.892
kevin_magnussen,haas,2,9,8,63,Finished,+1:15.260,10,1:21.238,217.538,81.238,2022,4,Emilia Romagna Grand Prix,imola,75.26
max_verstappen,red_bull,26,1,3,57,Finished,1:34:24.258,1,1:31.361,213.255,91.361,2022,5,Miami Grand Prix,miami,0
leclerc,ferrari,18,2,1,57,Finished,+3.786,2,1:31.488,212.959,91.488,2022,5,Miami Grand Prix,miami,3.786
sainz,ferrari,15,3,2,57,Finished,+8.229,3,1:31.790,212.258,91.78999999999999,2022,5,Miami Grand Prix,miami,8.229
perez,red_bull,12,4,4,57,Finished,+10.638,4,1:31.819,212.191,91.819,2022,5,Miami Grand Prix,miami,10.638
russell,mercedes,10,5,12,57,Finished,+18.582,5,1:32.195,211.325,92.195,2022,5,Miami Grand Prix,miami,18.582
hamilton,mercedes,8,6,6,57,Finished,+21.368,7,1:32.941,209.629,92.941,2022,5,Miami Grand Prix,miami,21.368
bottas,alfa,6,7,5,57,Finished,+25.073,10,1:33.184,209.083,93.184,2022,5,Miami Grand Prix,miami,25.073
ocon,alpine,4,8,20,57,Finished,+28.386,9,1:33.163,209.13,93.163,2022,5,Miami Grand Prix,miami,28.386
albon,williams,2,9,18,57,Finished,+32.365,15,1:33.447,208.494,93.447,2022,5,Miami Grand Prix,miami,32.365
alonso,alpine,0,11,11,57,Finished,+37.128,13,1:33.331,208.753,93.331,2022,5,Miami Grand Prix,miami,37.128
tsunoda,alphatauri,0,12,9,57,Finished,+40.146,8,1:33.035,209.417,93.035,2022,5,Miami Grand Prix,miami,40.146
ricciardo,mclaren,0,13,14,57,Finished,+40.902,11,1:33.265,208.901,93.265,2022,5,Miami Grand Prix,miami,40.902
latifi,williams,0,14,19,57,Finished,+49.936,18,1:34.169,206.896,94.169,2022,5,Miami Grand Prix,miami,49.936
mick_schumacher,haas,0,15,15,57,Finished,+1:13.305,6,1:32.528,210.565,92.52799999999999,2022,5,Miami Grand Prix,miami,73.305
max_verstappen,red_bull,25,1,2,66,Finished,1:37:20.475,4,1:25.456,196.943,85.456,2022,6,Spanish Grand Prix,catalunya,0
perez,red_bull,19,2,5,66,Finished,+13.072,1,1:24.108,200.099,84.108,2022,6,Spanish Grand Prix,catalunya,13.072
russell,mercedes,15,3,4,66,Finished,+32.927,3,1:24.636,198.851,84.636,2022,6,Spanish Grand Prix,catalunya,32.927
sainz,ferrari,12,4,3,66,Finished,+45.208,7,1:25.985,195.731,85.985,2022,6,Spanish Grand Prix,catalunya,45.208
hamilton,mercedes,10,5,6,66,Finished,+54.534,2,1:24.253,199.755,84.253,2022,6,Spanish Grand Prix,catalunya,54.534
bottas,alfa,8,6,7,66,Finished,+59.976,8,1:26.395,194.802,86.395,2022,6,Spanish Grand Prix,catalunya,59.976
ocon,alpine,6,7,12,66,Finished,+1:15.397,6,1:25.935,195.845,85.935,2022,6,Spanish Grand Prix,catalunya,75.397
norris,mclaren,4,8,11,66,Finished,+1:23.235,5,1:25.619,196.568,85.619,2022,6,Spanish Grand Prix,catalunya,83.235
perez,red_bull,25,1,3,64,Finished,1:56:30.265,4,1:16.028,158.01,76.02799999999999,2022,7,Monaco Grand Prix,monaco,0
sainz,ferrari,18,2,2,64,Finished,+1.154,7,1:16.421,157.197,76.42099999999999,2022,7,Monaco Grand Prix,monaco,1.154
max_verstappen,red_bull,15,3,4,64,Finished,+1.491,5,1:16.052,157.96,76.05199999999999,2022,7,Monaco Grand Prix,monaco,1.491
leclerc,ferrari,12,4,1,64,Finished,+2.922,6,1:16.249,157.552,76.249,2022,7,Monaco Grand Prix,monaco,2.922
russell,mercedes,10,5,6,64,Finished,+11.968,8,1:16.830,156.36,76.83,2022,7,Monaco Grand Prix,monaco,11.968
norris,mclaren,9,6,5,64,Finished,+12.231,1,1:14.693,160.834,74.693,2022,7,Monaco Grand Prix,monaco,12.231
alonso,alpine,6,7,7,64,Finished,+46.358,3,1:15.882,158.314,75.882,2022,7,Monaco Grand Prix,monaco,46.358
hamilton,mercedes,4,8,8,64,Finished,+50.388,9,1:17.203,155.605,77.203,2022,7,Monaco Grand Prix,monaco,50.388
bottas,alfa,2,9,12,64,Finished,+52.525,14,1:17.600,154.809,77.6,2022,7,Monaco Grand Prix,monaco,52.525
vettel,aston_martin,1,10,9,64,Finished,+53.536,12,1:17.558,154.893,77.55799999999999,2022,7,Monaco Grand Prix,monaco,53.536
gasly,alphatauri,0,11,17,64,Finished,+54.289,10,1:17.344,155.321,77.344,2022,7,Monaco Grand Prix,monaco,54.289
ocon,alpine,0,12,10,64,Finished,+55.644,13,1:17.571,154.867,77.571,2022,7,Monaco Grand Prix,monaco,55.644
ricciardo,mclaren,0,13,14,64,Finished,+57.635,11,1:17.532,154.945,77.532,2022,7,Monaco Grand Prix,monaco,57.635
stroll,aston_martin,0,14,18,64,Finished,+1:00.802,15,1:17.672,154.665,77.672,2022,7,Monaco Grand Prix,monaco,60.802
max_verstappen,red_bull,25,1,3,51,Finished,1:34:05.941,2,1:46.050,203.779,106.05,2022,8,Azerbaijan Grand Prix,baku,0
perez,red_bull,19,2,2,51,Finished,+20.823,1,1:46.046,203.787,106.04599999999999,2022,8,Azerbaijan Grand Prix,baku,20.823
russell,mercedes,15,3,5,51,Finished,+45.995,4,1:47.177,201.636,107.17699999999999,2022,8,Azerbaijan Grand Prix,baku,45.995
hamilton,mercedes,12,4,7,51,Finished,+1:11.679,3,1:47.044,201.887,107.044,2022,8,Azerbaijan Grand Prix,baku,71.679
gasly,alphatauri,10,5,6,51,Finished,+1:17.299,16,1:48.519,199.143,108.519,2022,8,Azerbaijan Grand Prix,baku,77.299
vettel,aston_martin,8,6,9,51,Finished,+1:24.099,12,1:48.206,199.719,108.206,2022,8,Azerbaijan Grand Prix,baku,84.099
alonso,alpine,6,7,10,51,Finished,+1:28.596,8,1:47.989,200.12,107.989,2022,8,Azerbaijan Grand Prix,baku,88.596
ricciardo,mclaren,4,8,12,51,Finished,+1:32.207,13,1:48.276,199.589,108.27600000000001,2022,8,Azerbaijan Grand Prix,baku,92.207
norris,mclaren,2,9,11,51,Finished,+1:32.556,9,1:47.997,200.105,107.997,2022,8,Azerbaijan Grand Prix,baku,92.556
ocon,alpine,1,10,13,51,Finished,+1:48.184,14,1:48.297,199.551,108.297,2022,8,Azerbaijan Grand Prix,baku,108.184
max_verstappen,red_bull,25,1,1,70,Finished,1:36:21.757,2,1:15.839,207.012,75.839,2022,9,Canadian Grand Prix,villeneuve,0
sainz,ferrari,19,2,3,70,Finished,+0.993,1,1:15.749,207.258,75.749,2022,9,Canadian Grand Prix,villeneuve,0.993
hamilton,mercedes,15,3,4,70,Finished,+7.006,4,1:16.167,206.12,76.167,2022,9,Canadian Grand Prix,villeneuve,7.006
russell,mercedes,12,4,8,70,Finished,+12.313,5,1:16.418,205.443,76.418,2022,9,Canadian Grand Prix,villeneuve,12.313
leclerc,ferrari,10,5,19,70,Finished,+15.168,3,1:15.901,206.843,75.901,2022,9,Canadian Grand Prix,villeneuve,15.168
ocon,alpine,8,6,7,70,Finished,+23.890,9,1:17.110,203.6,77.11,2022,9,Canadian Grand Prix,villeneuve,23.89
bottas,alfa,6,7,11,70,Finished,+25.247,8,1:17.010,203.864,77.01,2022,9,Canadian Grand Prix,villeneuve,25.247
zhou,alfa,4,8,10,70,Finished,+26.952,7,1:16.927,204.084,76.92699999999999,2022,9,Canadian Grand Prix,villeneuve,26.952
alonso,alpine,2,9,2,70,Finished,+29.945,6,1:16.578,205.014,76.578,2022,9,Canadian Grand Prix,villeneuve,29.945
stroll,aston_martin,1,10,17,70,Finished,+38.222,10,1:17.421,202.782,77.42099999999999,2022,9,Canadian Grand Prix,villeneuve,38.222
ricciardo,mclaren,0,11,9,70,Finished,+43.047,13,1:17.932,201.452,77.932,2022,9,Canadian Grand Prix,villeneuve,43.047
vettel,aston_martin,0,12,16,70,Finished,+44.245,15,1:17.956,201.39,77.956,2022,9,Canadian Grand Prix,villeneuve,44.245
albon,williams,0,13,12,70,Finished,+44.893,14,1:17.951,201.403,77.951,2022,9,Canadian Grand Prix,villeneuve,44.893
gasly,alphatauri,0,14,15,70,Finished,+45.183,12,1:17.810,201.768,77.81,2022,9,Canadian Grand Prix,villeneuve,45.183
norris,mclaren,0,15,14,70,Finished,+52.145,11,1:17.495,202.588,77.495,2022,9,Canadian Grand Prix,villeneuve,52.145
latifi,williams,0,16,18,70,Finished,+59.978,18,1:18.540,199.893,78.53999999999999,2022,9,Canadian Grand Prix,villeneuve,59.978
kevin_magnussen,haas,0,17,5,70,Finished,+1:08.180,16,1:18.046,201.158,78.04599999999999,2022,9,Canadian Grand Prix,villeneuve,68.18
sainz,ferrari,25,1,1,52,Finished,2:17:50.311,2,1:30.813,233.53,90.813,2022,10,British Grand Prix,silverstone,0
perez,red_bull,18,2,4,52,Finished,+3.779,3,1:30.937,233.212,90.937,2022,10,British Grand Prix,silverstone,3.779
hamilton,mercedes,16,3,5,52,Finished,+6.225,1,1:30.510,234.312,90.51,2022,10,British Grand Prix,silverstone,6.225
leclerc,ferrari,12,4,3,52,Finished,+8.546,4,1:31.282,232.33,91.282,2022,10,British Grand Prix,silverstone,8.546
alonso,alpine,10,5,7,52,Finished,+9.571,5,1:31.609,231.501,91.60900000000001,2022,10,British Grand Prix,silverstone,9.571
norris,mclaren,8,6,6,52,Finished,+11.943,6,1:31.645,231.41,91.645,2022,10,British Grand Prix,silverstone,11.943
max_verstappen,red_bull,6,7,2,52,Finished,+18.777,8,1:32.354,229.633,92.354,2022,10,British Grand Prix,silverstone,18.777
mick_schumacher,haas,4,8,19,52,Finished,+18.995,7,1:32.109,230.244,92.10900000000001,2022,10,British Grand Prix,silverstone,18.995
vettel,aston_martin,2,9,18,52,Finished,+22.356,10,1:32.471,229.343,92.471,2022,10,British Grand Prix,silverstone,22.356
kevin_magnussen,haas,1,10,17,52,Finished,+24.590,12,1:32.661,228.872,92.661,2022,10,British Grand Prix,silverstone,24.59
stroll,aston_martin,0,11,20,52,Finished,+26.147,9,1:32.379,229.571,92.37899999999999,2022,10,British Grand Prix,silverstone,26.147
latifi,williams,0,12,10,52,Finished,+32.511,13,1:33.286,227.339,93.286,2022,10,British Grand Prix,silverstone,32.511
ricciardo,mclaren,0,13,14,52,Finished,+32.817,11,1:32.644,228.914,92.644,2022,10,British Grand Prix,silverstone,32.817
tsunoda,alphatauri,0,14,13,52,Finished,+40.910,15,1:33.832,226.016,93.832,2022,10,British Grand Prix,silverstone,40.91
leclerc,ferrari,25,1,2,71,Finished,1:24:24.312,2,1:07.583,230.01,67.583,2022,11,Austrian Grand Prix,red_bull_ring,0
max_verstappen,red_bull,19,2,1,71,Finished,+1.532,1,1:07.275,231.063,67.275,2022,11,Austrian Grand Prix,red_bull_ring,1.532
hamilton,mercedes,15,3,8,71,Finished,+41.217,5,1:09.000,225.286,69,2022,11,Austrian Grand Prix,red_bull_ring,41.217
russell,mercedes,12,4,4,71,Finished,+58.972,6,1:09.075,225.042,69.075,2022,11,Austrian Grand Prix,red_bull_ring,58.972
ocon,alpine,10,5,6,71,Finished,+1:08.436,10,1:09.559,223.476,69.559,2022,11,Austrian Grand Prix,red_bull_ring,68.436
max_verstappen,red_bull,25,1,2,53,Finished,1:30:02.112,2,1:37.491,215.724,97.491,2022,12,French Grand Prix,ricard,0
hamilton,mercedes,18,2,4,53,Finished,+10.587,4,1:37.668,215.333,97.668,2022,12,French Grand Prix,ricard,10.587
russell,mercedes,15,3,6,53,Finished,+16.495,3,1:37.548,215.598,97.548,2022,12,French Grand Prix,ricard,16.495
perez,red_bull,12,4,3,53,Finished,+17.310,5,1:37.780,215.086,97.78,2022,12,French Grand Prix,ricard,17.31
